"PORTO","PROGR","PROG_AUSENTE","ATRACACAO","MES","ANO","TARIFA_FREIRE","COD_TARIFA_AJUSTADO","DESC_TARIFA_AJUSTADA","FAMILIA","EMPRESA_PRINCIPAL","QTDE","VALOR","LOCAL_ATRACACAO","DATA_HORA_ATRACACAO","DATA_HORA_DESATRACACAO","DIF_ATRACACAO_HOURS","DIF_ATRACACAO_DIAS","SENTIDO","NAVEGACAO","EMPRESA_PAGADORA","NATUREZA_CARGA","COMPRIMENTO_EMBARCACAO","LARGURA_EMBARCACAO","TLR_EMBARCACAO","TWD_EMBARCACAO","CALADO_EMBARCACAO","CNPJ_EMPRESA_PRINCIPAL"
"ARATU","22076",0,0,"1","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","WILSON SONS SHIPPING SERVICES LTDA",24606.253,98178.95,"Píer TPG",2023-01-20 10:00:01,2023-01-21 18:15:01,32.25,1.34,"Importação","Longo Curso","42150391000170 - BRASKEM S.A.","Normal",183.2,0,14207,49717,0,"33411794002774"
"ARATU","22076",0,0,"1","2023","I.2.2.6 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG","I.2.2.6","Embarc. Atrac. Píer  Produtos Gasosos - TPG","I2 - ACOSTAGEM","WILSON SONS SHIPPING SERVICES LTDA",1,3539.58,"Píer TPG",2023-01-20 10:00:01,2023-01-21 18:15:01,32.25,1.34,"Importação","Longo Curso","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",183.2,0,14207,49717,0,"33411794002774"
"ARATU","22076",0,0,"1","2023","I.2.2.6.1 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG. (DOBRO)","I.2.2.6.1","Embarc. Atrac. Píer  Produtos Gasosos - TPG. (Dobro)","I2 - ACOSTAGEM","WILSON SONS SHIPPING SERVICES LTDA",5,536.3,"Píer TPG",2023-01-20 10:00:01,2023-01-21 18:15:01,32.25,1.34,"Importação","Longo Curso","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",183.2,0,14207,49717,0,"33411794002774"
"ARATU","22076",0,0,"1","2023","I.3.1.5 - GRANEL LÍQUIDO - TGL E TPG PORTO ARATU (L.C.)","I.3.1.5","Granel Líquido - TGL E TPG Porto Aratu (L.C.)","I3 - TERRESTRE","WILSON SONS SHIPPING SERVICES LTDA",24606.253,107775.39,"Píer TPG",2023-01-20 10:00:01,2023-01-21 18:15:01,32.25,1.34,"Importação","Longo Curso","42150391000170 - BRASKEM S.A.","Normal",183.2,0,14207,49717,0,"33411794002774"
"ARATU","22084",0,0,"1","2023","I.1.1.2 - GRANEL SÓLIDO (L.C.)","I.1.1.2","Granel Sólido (L.C.)","I1 - MARÍTIMA","CIBRAFERTIL COMPANHIA BRASILEIRA DE FERTILIZANTES",970.613,3872.75,"Píer TGL Sul",2023-01-24 15:00:00,2023-01-28 07:35:00,88.58,3.69,"Importação","Longo Curso","08068476000176 - FERTIMAXI COMERCIO E SERVIÇOS DE FERTILIZANTES EIRELI","Normal",179.9,0,0,36000,0,"00117842000551"
"ARATU","22084",0,0,"1","2023","I.1.1.2 - GRANEL SÓLIDO (L.C.)","I.1.1.2","Granel Sólido (L.C.)","I1 - MARÍTIMA","CIBRAFERTIL COMPANHIA BRASILEIRA DE FERTILIZANTES",8484.028,33851.27,"Píer TGL Sul",2023-01-24 15:00:00,2023-01-28 07:35:00,88.58,3.69,"Importação","Longo Curso","00117842000551 - CIBRAFERTIL COMPANHIA BRASILEIRA DE FERTILIZANTES","Normal",179.9,0,0,36000,0,"00117842000551"
"ARATU","22081",0,0,"1","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","BAHIA TANKERS AGENCIA MARITIMA LTDA",5276.093,21051.61,"Píer TGL Sul",2023-01-24 14:00:00,2023-01-26 20:30:00,54.5,2.27,"Exportação","Longo Curso","42150391003439 - BRASKEM S/A..","Normal",128.83,0,2202,9305,0,"07285820000116"
"ARATU","22081",0,0,"1","2023","I.2.2.4 - EMB.ATRAC.PIER GR.LÍQUIDOS  - TGL SUL","I.2.2.4","Embarc. Atrac..pier Granel Líquido  - TGLl SUL","I2 - ACOSTAGEM","BAHIA TANKERS AGENCIA MARITIMA LTDA",1,3377,"Píer TGL Sul",2023-01-24 14:00:00,2023-01-26 20:30:00,54.5,2.27,"Exportação","Longo Curso","07285820000116 - BAHIA TANKERS AGENCIA MARITIMA LTDA","Normal",128.83,0,2202,9305,0,"07285820000116"
"ARATU","22081",0,0,"1","2023","I.2.2.4.1 - EMB.ATRAC.PIER GR.LÍQUIDOS  - TGL SUL  (DOBRO)","I.2.2.4.1","Embarc. Atrac..pier Granel Líquido  - TGLl SUL  (Dobro)","I2 - ACOSTAGEM","BAHIA TANKERS AGENCIA MARITIMA LTDA",4,245.6,"Píer TGL Sul",2023-01-24 14:00:00,2023-01-26 20:30:00,54.5,2.27,"Exportação","Longo Curso","07285820000116 - BAHIA TANKERS AGENCIA MARITIMA LTDA","Normal",128.83,0,2202,9305,0,"07285820000116"
"ARATU","22081",0,0,"1","2023","I.3.1.5 - GRANEL LÍQUIDO - TGL E TPG PORTO ARATU (L.C.)","I.3.1.5","Granel Líquido - TGL E TPG Porto Aratu (L.C.)","I3 - TERRESTRE","BAHIA TANKERS AGENCIA MARITIMA LTDA",5276.093,23109.29,"Píer TGL Sul",2023-01-24 14:00:00,2023-01-26 20:30:00,54.5,2.27,"Exportação","Longo Curso","42150391003439 - BRASKEM S/A..","Normal",128.83,0,2202,9305,0,"07285820000116"
"ARATU","22057",0,0,"1","2023","I.1.1.3.1 - GRANEL LÍQUIDO/GASOSO (CAB.)","I.1.1.3.1","Granel Líquido/Gasoso (CAB.)","I1 - MARÍTIMA","BAHIA TANKERS AGENCIA MARITIMA LTDA",2570.885,10257.83,"Píer TGL Sul",2023-01-04 13:35:01,2023-01-05 16:20:01,26.75,1.11,"Importação","Cabotagem","42150391001819 - BRASKEM S.A","Normal",149.03,24,6470,21028,0,"07285820000116"
"ARATU","22057",0,0,"1","2023","I.1.1.3.1 - GRANEL LÍQUIDO/GASOSO (CAB.)","I.1.1.3.1","Granel Líquido/Gasoso (CAB.)","I1 - MARÍTIMA","BAHIA TANKERS AGENCIA MARITIMA LTDA",4014.526,16017.96,"Píer TGL Sul",2023-01-04 13:35:01,2023-01-05 16:20:01,26.75,1.11,"Importação","Cabotagem","42150391001738 - BRASKEM S/A.","Normal",149.03,24,6470,21028,0,"07285820000116"
"ARATU","22057",0,0,"1","2023","I.2.2.4 - EMB.ATRAC.PIER GR.LÍQUIDOS  - TGL SUL","I.2.2.4","Embarc. Atrac..pier Granel Líquido  - TGLl SUL","I2 - ACOSTAGEM","BAHIA TANKERS AGENCIA MARITIMA LTDA",1,1657.8,"Píer TGL Sul",2023-01-04 13:35:01,2023-01-05 16:20:01,26.75,1.11,"Importação","Cabotagem","07285820000116 - BAHIA TANKERS AGENCIA MARITIMA LTDA","Normal",149.03,24,6470,21028,0,"07285820000116"
"ARATU","22057",0,0,"1","2023","I.2.2.4.1 - EMB.ATRAC.PIER GR.LÍQUIDOS  - TGL SUL  (DOBRO)","I.2.2.4.1","Embarc. Atrac..pier Granel Líquido  - TGLl SUL  (Dobro)","I2 - ACOSTAGEM","BAHIA TANKERS AGENCIA MARITIMA LTDA",5,307,"Píer TGL Sul",2023-01-04 13:35:01,2023-01-05 16:20:01,26.75,1.11,"Importação","Cabotagem","07285820000116 - BAHIA TANKERS AGENCIA MARITIMA LTDA","Normal",149.03,24,6470,21028,0,"07285820000116"
"ARATU","22057",0,0,"1","2023","I.3.1.7 - CONTRATO ULTRACARGO 024/2002 (CAB.)","I.3.1.7","Contrato Ultracargo 024/2002 (CAB.)","I3 - TERRESTRE","BAHIA TANKERS AGENCIA MARITIMA LTDA",2570.885,10309.25,"Píer TGL Sul",2023-01-04 13:35:01,2023-01-05 16:20:01,26.75,1.11,"Importação","Cabotagem","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",149.03,24,6470,21028,0,"07285820000116"
"ARATU","22057",0,0,"1","2023","I.3.1.7 - CONTRATO ULTRACARGO 024/2002 (CAB.)","I.3.1.7","Contrato Ultracargo 024/2002 (CAB.)","I3 - TERRESTRE","BAHIA TANKERS AGENCIA MARITIMA LTDA",4014.526,16098.25,"Píer TGL Sul",2023-01-04 13:35:01,2023-01-05 16:20:01,26.75,1.11,"Importação","Cabotagem","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",149.03,24,6470,21028,0,"07285820000116"
"ARATU","22058",0,0,"1","2023","I.1.1.2 - GRANEL SÓLIDO (L.C.)","I.1.1.2","Granel Sólido (L.C.)","I1 - MARÍTIMA","FERTILIZANTES TOCANTINS S.A",1000,3990,"Píer TGS I Sul",2023-01-05 06:45:01,2023-01-13 05:20:01,190.58,7.94,"Importação","Longo Curso","08068476000176 - FERTIMAXI COMERCIO E SERVIÇOS DE FERTILIZANTES EIRELI","Normal",189.99,32.26,0,56498.3,0,"05571228000406"
"ARATU","22058",0,0,"1","2023","I.1.1.2 - GRANEL SÓLIDO (L.C.)","I.1.1.2","Granel Sólido (L.C.)","I1 - MARÍTIMA","FERTILIZANTES TOCANTINS S.A",1000,3990,"Píer TGS I Sul",2023-01-05 06:45:01,2023-01-13 05:20:01,190.58,7.94,"Importação","Longo Curso","22266175002989 - FERTILIZANTES HERINGER S.A","Normal",189.99,32.26,0,56498.3,0,"05571228000406"
"ARATU","22058",0,0,"1","2023","I.1.1.2 - GRANEL SÓLIDO (L.C.)","I.1.1.2","Granel Sólido (L.C.)","I1 - MARÍTIMA","FERTILIZANTES TOCANTINS S.A",1497.5,5975.03,"Píer TGS I Sul",2023-01-05 06:45:01,2023-01-13 05:20:01,190.58,7.94,"Importação","Longo Curso","05571228000406 - FERTILIZANTES TOCANTINS S.A","Normal",189.99,32.26,0,56498.3,0,"05571228000406"
"ARATU","22058",0,0,"1","2023","I.1.1.2 - GRANEL SÓLIDO (L.C.)","I.1.1.2","Granel Sólido (L.C.)","I1 - MARÍTIMA","FERTILIZANTES TOCANTINS S.A",2000,7980,"Píer TGS I Sul",2023-01-05 06:45:01,2023-01-13 05:20:01,190.58,7.94,"Importação","Longo Curso","22266175004680 - FERTILIZANTES HERINGER S.A","Normal",189.99,32.26,0,56498.3,0,"05571228000406"
"ARATU","22058",0,0,"1","2023","I.1.1.2 - GRANEL SÓLIDO (L.C.)","I.1.1.2","Granel Sólido (L.C.)","I1 - MARÍTIMA","FERTILIZANTES TOCANTINS S.A",3000,11970,"Píer TGS I Sul",2023-01-05 06:45:01,2023-01-13 05:20:01,190.58,7.94,"Importação","Longo Curso","00117842000551 - CIBRAFERTIL COMPANHIA BRASILEIRA DE FERTILIZANTES","Normal",189.99,32.26,0,56498.3,0,"05571228000406"
"ARATU","22058",0,0,"1","2023","I.1.1.2 - GRANEL SÓLIDO (L.C.)","I.1.1.2","Granel Sólido (L.C.)","I1 - MARÍTIMA","FERTILIZANTES TOCANTINS S.A",3200,12768,"Píer TGS I Sul",2023-01-05 06:45:01,2023-01-13 05:20:01,190.58,7.94,"Importação","Longo Curso","22266175004680 - FERTILIZANTES HERINGER S.A","Normal",189.99,32.26,0,56498.3,0,"05571228000406"
"ARATU","22058",0,0,"1","2023","I.1.1.2 - GRANEL SÓLIDO (L.C.)","I.1.1.2","Granel Sólido (L.C.)","I1 - MARÍTIMA","FERTILIZANTES TOCANTINS S.A",7700,30723,"Píer TGS I Sul",2023-01-05 06:45:01,2023-01-13 05:20:01,190.58,7.94,"Importação","Longo Curso","05571228000406 - FERTILIZANTES TOCANTINS S.A","Normal",189.99,32.26,0,56498.3,0,"05571228000406"
"ARATU","22048",0,0,"1","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","STAR SHIP AG.MARITIMA LTDA",10273.959,40993.1,"Píer TGL Norte",2023-01-05 03:30:00,2023-01-07 16:10:00,60.67,2.53,"Importação","Longo Curso","07080388000127 - OLEOQUIMICA IND.E COM.DE PROD.QUIM.LTDA","Normal",186,0,13808,49900,0,"40605867000195"
"ARATU","22048",0,0,"1","2023","I.2.2.5 - EMB.ATRAC. PIER GR.LÍQUIDOS - TGL NORTE","I.2.2.5","Embarc. Atrac.. Pier Granel Líquido - TGL Norte","I2 - ACOSTAGEM","STAR SHIP AG.MARITIMA LTDA",1,4847.06,"Píer TGL Norte",2023-01-05 03:30:00,2023-01-07 16:10:00,60.67,2.53,"Importação","Longo Curso","40605867000195 - STAR SHIP AG.MARITIMA LTDA","Normal",186,0,13808,49900,0,"40605867000195"
"ARATU","22048",0,0,"1","2023","I.2.2.5.1 - EMB.ATRAC. PIER GR.LÍQUIDOS - TGL NORTE (DOBRO)","I.2.2.5.1","Embarc. Atrac.. Pier Granel Líquido - TGL Norte (Dobro)","I2 - ACOSTAGEM","STAR SHIP AG.MARITIMA LTDA",13,1032.98,"Píer TGL Norte",2023-01-05 03:30:00,2023-01-07 16:10:00,60.67,2.53,"Importação","Longo Curso","40605867000195 - STAR SHIP AG.MARITIMA LTDA","Normal",186,0,13808,49900,0,"40605867000195"
"ARATU","22048",0,0,"1","2023","I.3.1.5-ultracargo - CONTRATO ULTRACARGO 044/2001 (L.C.)","I.3.1.5","Contrato Ultracargo 044/2001 (L.C.)","I3 - TERRESTRE","STAR SHIP AG.MARITIMA LTDA",6711.65,61881.41,"Píer TGL Norte",2023-01-05 03:30:00,2023-01-07 16:10:00,60.67,2.53,"Importação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",186,0,13808,49900,0,"40605867000195"
"ARATU","22048",0,0,"1","2023","I.3.1.6 - CONTRATO ULTRACARGO 024/2002 (L.C.)","I.3.1.6","Contrato Ultracargo 024/2002 (L.C.)","I3 - TERRESTRE","STAR SHIP AG.MARITIMA LTDA",3562.309,14284.86,"Píer TGL Norte",2023-01-05 03:30:00,2023-01-07 16:10:00,60.67,2.53,"Importação","Longo Curso","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",186,0,13808,49900,0,"40605867000195"
"ARATU","22059",0,0,"1","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","AGENCIA MARITIMA GRANEL LTDA",4198.002,16750.03,"Píer TGL Sul",2023-01-05 21:40:01,2023-01-07 11:05:01,37.42,1.56,"Exportação","Cabotagem","42150391000170 - BRASKEM S.A.","Normal",170,0,9793,33614,0,"54477377000246"
"ARATU","22059",0,0,"1","2023","I.2.2.4 - EMB.ATRAC.PIER GR.LÍQUIDOS  - TGL SUL","I.2.2.4","Embarc. Atrac..pier Granel Líquido  - TGLl SUL","I2 - ACOSTAGEM","AGENCIA MARITIMA GRANEL LTDA",1,2333.2,"Píer TGL Sul",2023-01-05 21:40:01,2023-01-07 11:05:01,37.42,1.56,"Exportação","Cabotagem","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",170,0,9793,33614,0,"54477377000246"
"ARATU","22059",0,0,"1","2023","I.2.2.4.1 - EMB.ATRAC.PIER GR.LÍQUIDOS  - TGL SUL  (DOBRO)","I.2.2.4.1","Embarc. Atrac..pier Granel Líquido  - TGLl SUL  (Dobro)","I2 - ACOSTAGEM","AGENCIA MARITIMA GRANEL LTDA",3,184.2,"Píer TGL Sul",2023-01-05 21:40:01,2023-01-07 11:05:01,37.42,1.56,"Exportação","Cabotagem","54477377000246 - AGENCIA MARITIMA GRANEL LTDA","Normal",170,0,9793,33614,0,"54477377000246"
"ARATU","22059",0,0,"1","2023","I.3.1.7 - CONTRATO ULTRACARGO 024/2002 (CAB.)","I.3.1.7","Contrato Ultracargo 024/2002 (CAB.)","I3 - TERRESTRE","AGENCIA MARITIMA GRANEL LTDA",4198.002,16833.99,"Píer TGL Sul",2023-01-05 21:40:01,2023-01-07 11:05:01,37.42,1.56,"Exportação","Cabotagem","14688220000164 - ULTRACARGO LOGISTICA S.A.","Normal",170,0,9793,33614,0,"54477377000246"
"ARATU","22060",0,0,"1","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","WILSON SONS SHIPPING SERVICES LTDA",18000.532,71822.12,"Píer TPG",2023-01-05 22:15:01,2023-01-07 07:45:01,33.5,1.4,"Exportação","Longo Curso","27515154001810 - PROQUIGEL QUIMICA S/A","Normal",205.21,0,14982,44452,0,"33411794002774"
"ARATU","22060",0,0,"1","2023","I.2.2.6 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG","I.2.2.6","Embarc. Atrac. Píer  Produtos Gasosos - TPG","I2 - ACOSTAGEM","WILSON SONS SHIPPING SERVICES LTDA",1,3646.84,"Píer TPG",2023-01-05 22:15:01,2023-01-07 07:45:01,33.5,1.4,"Exportação","Longo Curso","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",205.21,0,14982,44452,0,"33411794002774"
"ARATU","22060",0,0,"1","2023","I.2.2.6.1 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG. (DOBRO)","I.2.2.6.1","Embarc. Atrac. Píer  Produtos Gasosos - TPG. (Dobro)","I2 - ACOSTAGEM","WILSON SONS SHIPPING SERVICES LTDA",2,214.52,"Píer TPG",2023-01-05 22:15:01,2023-01-07 07:45:01,33.5,1.4,"Exportação","Longo Curso","33411794002774 - WILSON SONS SHIPPING SERVICES LTDA","Normal",205.21,0,14982,44452,0,"33411794002774"
"ARATU","22060",0,0,"1","2023","I.3.1.5 - GRANEL LÍQUIDO - TGL E TPG PORTO ARATU (L.C.)","I.3.1.5","Granel Líquido - TGL E TPG Porto Aratu (L.C.)","I3 - TERRESTRE","WILSON SONS SHIPPING SERVICES LTDA",18000.532,78842.33,"Píer TPG",2023-01-05 22:15:01,2023-01-07 07:45:01,33.5,1.4,"Exportação","Longo Curso","27515154001810 - PROQUIGEL QUIMICA S/A","Normal",205.21,0,14982,44452,0,"33411794002774"
"ARATU","22052",0,0,"1","2023","I.1.1.3.1 - GRANEL LÍQUIDO/GASOSO (CAB.)","I.1.1.3.1","Granel Líquido/Gasoso (CAB.)","I1 - MARÍTIMA","BAHIASHIP AGENCIA MARITIMA LTDA",3000.452,11971.8,"Píer TGL Sul",2023-01-07 19:15:00,2023-01-08 22:15:00,27,1.12,"Exportação","Cabotagem","42150391003439 - BRASKEM S/A..","Normal",123.98,0,2082,8688.64,0,"40510539000105"
"ARATU","22052",0,0,"1","2023","I.2.2.4 - EMB.ATRAC.PIER GR.LÍQUIDOS  - TGL SUL","I.2.2.4","Embarc. Atrac..pier Granel Líquido  - TGLl SUL","I2 - ACOSTAGEM","BAHIASHIP AGENCIA MARITIMA LTDA",1,1657.8,"Píer TGL Sul",2023-01-07 19:15:00,2023-01-08 22:15:00,27,1.12,"Exportação","Cabotagem","40510539000105 - BAHIASHIP AGENCIA MARITIMA LTDA","Normal",123.98,0,2082,8688.64,0,"40510539000105"
"ARATU","22052",0,0,"1","2023","I.2.2.4.1 - EMB.ATRAC.PIER GR.LÍQUIDOS  - TGL SUL  (DOBRO)","I.2.2.4.1","Embarc. Atrac..pier Granel Líquido  - TGLl SUL  (Dobro)","I2 - ACOSTAGEM","BAHIASHIP AGENCIA MARITIMA LTDA",5,307,"Píer TGL Sul",2023-01-07 19:15:00,2023-01-08 22:15:00,27,1.12,"Exportação","Cabotagem","40510539000105 - BAHIASHIP AGENCIA MARITIMA LTDA","Normal",123.98,0,2082,8688.64,0,"40510539000105"
"ARATU","22052",0,0,"1","2023","I.3.1.5.3 - GRANEL GASOSO - TGL E TPG PORTO ARATU (CAB.)","I.3.1.5.3","Granel Gasoso - TGL E TPG Porto Aratu (CAB.)","I3 - TERRESTRE","BAHIASHIP AGENCIA MARITIMA LTDA",3000.452,13141.98,"Píer TGL Sul",2023-01-07 19:15:00,2023-01-08 22:15:00,27,1.12,"Exportação","Cabotagem","42150391003439 - BRASKEM S/A..","Normal",123.98,0,2082,8688.64,0,"40510539000105"
"ARATU","22068",0,0,"1","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","ORION OPERACOES PORTUARIAS LTDA",56043.971,223615.44,"Píer TPG",2023-01-15 18:40:01,2023-01-18 02:35:01,55.92,2.33,"Importação","Longo Curso","42150391000170 - BRASKEM S.A.","Normal",228.42,0,21102,82397,0,"75185389001249"
"ARATU","22068",0,0,"1","2023","I.2.2.6 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG","I.2.2.6","Embarc. Atrac. Píer  Produtos Gasosos - TPG","I2 - ACOSTAGEM","ORION OPERACOES PORTUARIAS LTDA",1,6006.56,"Píer TPG",2023-01-15 18:40:01,2023-01-18 02:35:01,55.92,2.33,"Importação","Longo Curso","75185389001249 - ORION OPERACOES PORTUARIAS LTDA","Normal",228.42,0,21102,82397,0,"75185389001249"
"ARATU","22068",0,0,"1","2023","I.2.2.6.1 - EMB.ATRAC PÍER  PRODUTOS GASOSOS - TPG. (DOBRO)","I.2.2.6.1","Embarc. Atrac. Píer  Produtos Gasosos - TPG. (Dobro)","I2 - ACOSTAGEM","ORION OPERACOES PORTUARIAS LTDA",4,429.04,"Píer TPG",2023-01-15 18:40:01,2023-01-18 02:35:01,55.92,2.33,"Importação","Longo Curso","75185389001249 - ORION OPERACOES PORTUARIAS LTDA","Normal",228.42,0,21102,82397,0,"75185389001249"
"ARATU","22068",0,0,"1","2023","I.3.1.5 - GRANEL LÍQUIDO - TGL E TPG PORTO ARATU (L.C.)","I.3.1.5","Granel Líquido - TGL E TPG Porto Aratu (L.C.)","I3 - TERRESTRE","ORION OPERACOES PORTUARIAS LTDA",56043.971,245472.59,"Píer TPG",2023-01-15 18:40:02,2023-01-18 02:35:02,55.92,2.33,"Importação","Longo Curso","42150391000170 - BRASKEM S.A.","Normal",228.42,0,21102,82397,0,"75185389001249"
"ARATU","22070",0,0,"1","2023","I.1.1.3.1 - GRANEL LÍQUIDO/GASOSO (CAB.)","I.1.1.3.1","Granel Líquido/Gasoso (CAB.)","I1 - MARÍTIMA","BAHIASHIP AGENCIA MARITIMA LTDA",3000.577,11972.3,"Píer TGL Sul",2023-01-16 01:30:00,2023-01-17 15:05:00,37.58,1.57,"Exportação","Cabotagem","42150391003439 - BRASKEM S/A..","Normal",123.98,0,2082,8688.64,0,"40510539000105"
"ARATU","22070",0,0,"1","2023","I.2.2.4 - EMB.ATRAC.PIER GR.LÍQUIDOS  - TGL SUL","I.2.2.4","Embarc. Atrac..pier Granel Líquido  - TGLl SUL","I2 - ACOSTAGEM","BAHIASHIP AGENCIA MARITIMA LTDA",1,2333.2,"Píer TGL Sul",2023-01-16 01:30:00,2023-01-17 15:05:00,37.58,1.57,"Exportação","Cabotagem","40510539000105 - BAHIASHIP AGENCIA MARITIMA LTDA","Normal",123.98,0,2082,8688.64,0,"40510539000105"
"ARATU","22070",0,0,"1","2023","I.2.2.4.1 - EMB.ATRAC.PIER GR.LÍQUIDOS  - TGL SUL  (DOBRO)","I.2.2.4.1","Embarc. Atrac..pier Granel Líquido  - TGLl SUL  (Dobro)","I2 - ACOSTAGEM","BAHIASHIP AGENCIA MARITIMA LTDA",7,429.8,"Píer TGL Sul",2023-01-16 01:30:00,2023-01-17 15:05:00,37.58,1.57,"Exportação","Cabotagem","40510539000105 - BAHIASHIP AGENCIA MARITIMA LTDA","Normal",123.98,0,2082,8688.64,0,"40510539000105"
"ARATU","22070",0,0,"1","2023","I.3.1.5.3 - GRANEL GASOSO - TGL E TPG PORTO ARATU (CAB.)","I.3.1.5.3","Granel Gasoso - TGL E TPG Porto Aratu (CAB.)","I3 - TERRESTRE","BAHIASHIP AGENCIA MARITIMA LTDA",3000.577,13142.53,"Píer TGL Sul",2023-01-16 01:30:00,2023-01-17 15:05:00,37.58,1.57,"Exportação","Cabotagem","42150391003439 - BRASKEM S/A..","Normal",123.98,0,2082,8688.64,0,"40510539000105"
"ARATU","22073",0,0,"1","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","FERTIPAR-FERTIL.DO NORDESTE LTDA",1000,3990,"Píer TGS I Sul",2023-01-16 11:30:00,2023-01-19 16:50:00,77.33,3.22,"Importação","Longo Curso","02119258000218 - FERTIPAR-FERTIL.DO NORDESTE LTDA","Normal",180,0,12794,35700,0,"02119258000218"
"ARATU","22073",0,0,"1","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","FERTIPAR-FERTIL.DO NORDESTE LTDA",1000,3990,"Píer TGS I Sul",2023-01-16 11:30:00,2023-01-19 16:50:00,77.33,3.22,"Importação","Longo Curso","07938461000230 - FERTINOR FERTILIZANTES LTDA","Normal",180,0,12794,35700,0,"02119258000218"
"ARATU","22073",0,0,"1","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","FERTIPAR-FERTIL.DO NORDESTE LTDA",1400,5586,"Píer TGS I Sul",2023-01-16 11:30:00,2023-01-19 16:50:00,77.33,3.22,"Importação","Longo Curso","08068476000176 - FERTIMAXI COMERCIO E SERVIÇOS DE FERTILIZANTES EIRELI","Normal",180,0,12794,35700,0,"02119258000218"
"ARATU","22073",0,0,"1","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","FERTIPAR-FERTIL.DO NORDESTE LTDA",6000,23940,"Píer TGS I Sul",2023-01-16 11:30:00,2023-01-19 16:50:00,77.33,3.22,"Importação","Longo Curso","02119258000218 - FERTIPAR-FERTIL.DO NORDESTE LTDA","Normal",180,0,12794,35700,0,"02119258000218"
"ARATU","22075",0,0,"1","2023","I.1.1.3 - GRANEL LÍQUIDO/GASOSO (L.C.)","I.1.1.3","Granel Líquido/Gasoso (L.C.)","I1 - MARÍTIMA","ROCHAMAR AGENCIA MARITIMA S.A.",3984.467,15898.02,"Píer TGL Norte",2023-01-17 06:05:01,2023-01-18 12:50:01,30.75,1.28,"Importação","Longo Curso","64858525013980 - MONSANTO DO BRASIL LTDA","Normal",164.34,0,6604,19906,0,"11256147000910"
"ARATU","22075",0,0,"1","2023","I.2.2.5 - EMB.ATRAC. PIER GR.LÍQUIDOS - TGL NORTE","I.2.2.5","Embarc. Atrac.. Pier Granel Líquido - TGL Norte","I2 - ACOSTAGEM","ROCHAMAR AGENCIA MARITIMA S.A.",1,2463.26,"Píer TGL Norte",2023-01-17 06:05:01,2023-01-18 12:50:01,30.75,1.28,"Importação","Longo Curso","11256147000910 - ROCHAMAR AGENCIA MARITIMA S.A.","Normal",164.34,0,6604,19906,0,"11256147000910"
